participant,trial,condition,global_mean_amp,global_peak_amp,global_peak_latency_s,theta_power_global,alpha_power_global,RT_ms,Accuracy,MEG0_mean,MEG0_peak,MEG0_peak_latency_s,MEG1_mean,MEG1_peak,MEG1_peak_latency_s,MEG2_mean,MEG2_peak,MEG2_peak_latency_s,MEG3_mean,MEG3_peak,MEG3_peak_latency_s,MEG4_mean,MEG4_peak,MEG4_peak_latency_s,MEG5_mean,MEG5_peak,MEG5_peak_latency_s,MEG6_mean,MEG6_peak,MEG6_peak_latency_s,MEG7_mean,MEG7_peak,MEG7_peak_latency_s,MEG8_mean,MEG8_peak,MEG8_peak_latency_s,MEG9_mean,MEG9_peak,MEG9_peak_latency_s
sub-07,26,B,0.1184817689735506,-5.019641782469001,0.164,0.020417180940311416,0.017289472455149852,463.82994002885687,1,0.09536168599090836,-3.4452435635372463,0.028,0.2367239852655604,-5.019641782469001,0.164,0.049306299202817025,4.026067093777356,0.052,0.050143690393088636,3.8436240707617664,0.032,0.1926076984886612,4.704592232882612,0.252,0.13973969218172644,3.8301072548768804,0.496,0.2005765586865964,3.87398351068444,0.216,0.11288267618862498,-3.745338001596938,0.488,-0.19358481707783745,-4.249288761454274,0.472,0.30106022041536024,4.376400199419468,0.024
sub-07,27,A,0.17097870165848117,5.528634911952518,0.264,0.03987262348897513,0.01562074515321756,399.97822617073774,1,0.259812642987309,3.4054677935152067,0.136,-0.025092900813410684,-4.233605736034676,0.12,0.08628355852335247,-4.515288338110104,0.048,0.14338296835365846,4.740184809213821,0.136,0.3888719163954844,3.8540564559204595,0.4,-0.0870386527227481,5.528634911952518,0.264,0.4469173691264999,4.473320470284448,0.376,-0.004161727613428455,5.191112178343767,0.424,0.2416704170252367,3.7953169972202074,0.16,0.259141425322858,3.971098470879408,0.248
sub-07,28,B,0.13676043106989957,4.6683243889097765,0.496,0.018061316639354362,0.01674192049968765,436.980965367061,1,0.17628177878241327,3.5215207218221987,0.236,0.03412465803077337,-3.72516926977816,0.024,0.11487949238138845,4.191653425840318,0.088,0.03241870505047361,3.684946604892165,0.496,0.21026251220316525,3.915011630477813,0.304,0.040812309435886596,4.6683243889097765,0.496,0.13358955087543997,3.9676149153048437,0.124,0.2956780602193331,4.160461821601055,0.156,0.2189109994681961,3.079567037344354,0.128,0.11064624425192579,-3.666288767815009,0.428
sub-07,29,A,0.2151254970677392,-5.530680024604941,0.448,0.037786601794774985,0.013893918798073437,437.7686769195861,1,0.1085098949983312,3.791463817883274,0.116,0.18233089037548839,3.7597231301746192,0.268,0.23789945173583368,4.603977967426843,0.448,0.2199388249069349,3.845460132790533,0.084,0.19934964475169448,5.35563538037991,0.492,0.2134062542271734,3.2410669103575778,0.16,0.5456845712057037,4.013540025829422,0.18,0.20486349725409975,-5.530680024604941,0.448,0.018411925068162752,-3.784446478787203,0.388,0.2208600161539699,3.636393218783751,0.076
sub-07,30,B,0.14199805720697872,-5.581139391064331,0.264,0.027316745862995984,0.019467723858620112,546.1960247604936,1,0.31804098904711575,-4.143551247465429,0.496,0.1421170706607629,3.3778847836146015,0.12,0.45795303928685493,5.050190456476175,0.148,-0.037249703921705825,-4.6123691492817125,0.264,0.13705524482267398,4.419686666553117,0.412,-0.03308415721155185,-5.581139391064331,0.264,0.021097029314176646,-3.401598140567021,0.292,-0.012945936899830012,-3.6210566840144134,0.336,0.14108016780850674,-4.715693549183876,0.276,0.28591682916278377,3.711451147554951,0.388
sub-07,31,A,0.22492794197504687,4.84901126380183,0.392,0.026713838678906247,0.020291964083135387,452.6928439809621,1,0.047503535647013276,4.0354668130131,0.216,0.27289190634627847,-3.7500364629247622,0.236,0.007260480966098502,4.043909490178336,0.192,0.15018056791738707,3.2345192565417062,0.152,0.1475471537285044,4.6113632200040255,0.188,0.7604064710226772,4.7306417486402115,0.16,0.2243657905705326,-4.481351847288106,0.004,0.12578507518880058,4.0860073397939916,0.22,0.4736942551714462,4.84901126380183,0.392,0.039644183191730194,3.945880751884567,0.388
sub-07,32,B,0.1705823859144316,5.024162466116929,0.164,0.031667376528507554,0.019998128246917567,478.4146196292887,1,0.0036700365979011203,4.181597120074651,0.228,0.04483560866355632,-5.0218517494676025,0.404,0.035688183137893445,-4.133762783628633,0.188,0.2658746242451037,4.127221277703658,0.436,0.12388576664504389,-3.310990897390862,0.056,0.025526470213201802,3.9486865498643238,0.156,0.21513981652200173,-3.5152500507372393,0.228,0.418427237289982,4.098432975741976,0.128,0.36027135439977376,5.024162466116929,0.164,0.21250476142985836,-3.9020114077612726,0.388
sub-07,33,A,0.2992729689698569,4.885572661841415,0.136,0.029557022262928806,0.02241691647901115,441.7010318009474,1,0.40303202211053824,-3.8096056844055437,0.232,0.25083173187908797,-4.010217964386218,0.052,0.44354226564546645,3.7386520389543136,0.152,0.13101371571058615,4.885572661841415,0.136,0.08977593599371356,4.342280222362947,0.168,0.38210900150052823,3.630614100208612,0.236,0.4040519670232457,4.278772320211193,0.136,0.329484956506453,4.3478933559617765,0.16,0.2192760910349754,4.302472440841708,0.048,0.33961200229397426,4.368787446718432,0.164
sub-07,34,B,0.12044570103493843,-5.311711635072483,0.408,0.019543692058212277,0.016622253602994436,459.50256793718665,1,0.08627135742193445,3.7523595657908606,0.108,0.0004603160008840188,-5.311711635072483,0.408,0.35541696322075433,4.233119107453153,0.12,0.08066139895705199,-4.343405902493445,0.012,0.13420296084846386,3.653093144770953,0.464,0.21399503516283225,3.261944306156441,0.208,0.1474469451322048,3.58607859500214,0.08,0.03432854405617326,3.6686761710279154,0.056,0.08853541936309774,3.526194994851177,0.116,0.06313807018598769,-4.093442296406261,0.456
sub-07,35,A,0.24041432503083712,6.524471365956869,0.132,0.042280424018908865,0.012421612434069773,490.54723697908446,1,0.35310160072362207,4.176794939200842,0.068,0.023380281141512513,4.640615642835968,0.172,0.4174326187697826,4.374248511818574,0.12,0.37130928998694357,4.147369780650777,0.088,0.4745279720785108,6.524471365956869,0.132,0.16812154647787916,-4.418282563392809,0.452,0.3416174043084993,3.991106507840713,0.172,-0.03369916549157586,3.747890458633927,0.4,0.13041057979624499,4.2929388840562925,0.148,0.15794112251695192,4.4519032688654026,0.136
sub-07,36,B,0.20712512994915558,4.927687813555359,0.14,0.02866363818224128,0.015329757848589878,414.6689043972443,1,0.07768313548380607,4.670617456048244,0.1,0.1743037173864065,-3.5869862537199553,0.388,0.08195424389361225,2.9652638565258806,0.212,0.029545902142026736,-4.089502099742795,0.28,0.2702791447427776,3.3514319810838598,0.3,0.25753539893594785,3.366122758183735,0.116,0.3261874416754583,4.303731625122319,0.372,0.45091736926253,4.927687813555359,0.14,0.1776068856615219,4.7832463191520995,0.196,0.22523806030746873,4.236391359787843,0.348
sub-07,37,A,0.22050188481423122,-4.906348579419811,0.052,0.029716646795960526,0.011678802160758693,434.416517719795,1,0.17389424148766897,3.6681202611030583,0.224,0.30527417644840177,3.7641593740060215,0.296,0.12849638181132295,4.139432149307843,0.08,0.39214863396700006,4.585014818134926,0.156,0.22617604150394088,-4.906348579419811,0.052,0.17313529507076542,4.426439481502534,0.108,0.2978904203859463,3.783963263604571,0.184,0.10742758946198883,3.5799234151248642,0.18,0.13097865665175654,3.794644171489267,0.112,0.2695974113535204,3.717037116996461,0.184
sub-07,38,B,0.12248087489862577,4.320260774566107,0.128,0.025378967354626726,0.017287343087605232,398.9087516488962,1,0.04746944614160124,3.777259758058367,0.148,0.15816932553409543,3.8193454267613762,0.164,0.23303751252779892,4.28384502695222,0.06,0.14436784665789462,-3.5160263873049376,0.212,0.13628299231497798,3.828361264057411,0.336,-0.1918784328103185,-3.781111970468088,0.356,0.32192397641327386,3.131846013492341,0.452,0.1212841630556159,4.212559400070091,0.336,0.052889754945205106,-3.952161268118382,0.244,0.2012621642061131,4.320260774566107,0.128
sub-07,39,A,0.18902721460025662,5.712985246066539,0.184,0.02739117823599845,0.0209595130980283,427.2308394112177,1,0.31140340896418844,4.4418828344248675,0.252,0.3048173530441247,3.9065348899072045,0.14,0.16436314810495023,3.8222066735319946,0.148,0.3530652952655104,5.712985246066539,0.184,0.33899936404532494,5.491114663697767,0.144,0.08698266766776365,-3.450592817116486,0.484,0.18163360267009349,3.704010558277832,0.216,0.15528772754343464,-4.54641961146873,0.112,-0.002825762444610703,-4.028684252329788,0.36,-0.0034546588582135343,-3.753065059730024,0.48
sub-07,40,B,0.1940056064224484,5.328690034010234,0.392,0.015705371749874783,0.017643645227276464,525.6963154636403,1,0.23936301919397476,3.3334072631772824,0.112,0.2506385757412894,5.328690034010234,0.392,0.09246514752788217,3.9648652495613477,0.46,0.15425272090157144,-5.206265427678332,0.324,0.07226130088333713,-4.643095906232079,0.448,0.09369423288583928,4.315846708015208,0.292,0.12522829088089255,2.9799837075372047,0.124,0.24395660752086748,-3.6930439082964384,0.44,0.2630056608191951,-3.2768288010064923,0.364,0.40519050786963473,4.059367254543822,0.22
sub-07,41,A,0.3565190579613597,-5.045543081816162,0.364,0.037276269774063286,0.015922103274519823,483.53848993879893,1,0.26837581370243996,3.9069379649258376,0.216,0.5420121668434829,4.937050653332617,0.156,0.25061052583884014,-5.045543081816162,0.364,0.3117363847059541,4.480737416767042,0.176,0.4063734565286346,4.758274035229082,0.128,0.383647193691837,4.951075448842939,0.124,0.5653245624267597,3.4454847646425835,0.148,0.43822806666783554,4.367478064027508,0.048,0.4449492235531532,4.028940579790543,0.244,-0.04606681434533986,-4.051533944359391,0.484
sub-07,42,B,0.13181641722908283,4.809232277712277,0.132,0.02211132268398932,0.01686569373923561,397.25772562216264,1,-0.00012148612585776953,3.95303007111985,0.06,0.02473368027294348,-3.827429158242763,0.032,0.17958801405876226,-4.431236141917498,0.46,0.2798423162761848,3.4410538021438057,0.0,-0.01776355574397178,-3.913456334773881,0.352,0.12434753144733034,-4.337845831385693,0.44,0.06636874589455705,3.670809186572534,0.22,0.22483290278375898,3.879086370261788,0.236,0.2588983724098066,4.809232277712277,0.132,0.17743765101731412,4.166993753760091,0.456
sub-07,43,A,0.20506659393024593,-6.445801992526731,0.26,0.03516961688484206,0.02771304016708257,422.62841115972356,1,0.345451198777795,5.099380089299501,0.168,0.25895207526141995,-6.445801992526731,0.26,0.133396225882938,-3.9740013359085182,0.368,0.05742412182245774,2.9841693805856613,0.044,0.18895881836293882,3.907703440294923,0.148,0.4967227117810517,4.524876976974057,0.216,0.33958403987614555,-3.588024591816512,0.444,0.16459414006869816,-4.401305140871881,0.44,0.14902388744098846,-4.37462576445563,0.468,-0.08344127997197393,-4.177073689180175,0.368
sub-07,44,B,0.11192150315981013,4.153252309672095,0.228,0.013198910110166509,0.012898223268260484,401.1397227764843,1,0.1145316235951792,-3.939871026093872,0.36,0.0024355712480964497,-3.9301134666125903,0.384,-0.018492057813038046,-3.5560052474748973,0.172,0.20310779208647187,-3.098903211751506,0.168,0.09316235014558921,-3.4775819746698042,0.444,0.19554501414922423,4.153252309672095,0.228,0.11922117494536996,3.4226919202616015,0.384,0.10114918803582361,3.636430167456705,0.4,0.1582709516163739,3.839269931759177,0.276,0.15028342358901095,2.880739972728113,0.152
sub-07,45,A,0.2293519760004918,6.018182253868799,0.24,0.03696093788820792,0.022172978957158536,524.7073775216693,1,0.32253592439127954,-4.020749496610663,0.04,0.10928804763388057,-3.6832632544625836,0.28,0.2561970039130964,3.3081052526729637,0.14,0.2233251603047235,6.018182253868799,0.24,0.22821221345435241,-5.042667829704035,0.048,0.3319269713465043,-4.192005239585608,0.38,0.1554850462334809,3.629670823688348,0.344,0.265645747253631,4.823473901129644,0.264,0.11105744664378679,4.313259402182719,0.368,0.2898461988301829,5.889222119709192,0.16
sub-07,46,B,0.22222578295398182,4.6868924872189766,0.084,0.030123667597742942,0.016249748439690695,445.42906443881213,0,0.2502932497007337,3.430295801318417,0.024,0.22689236889820702,4.6868924872189766,0.084,0.004578445704636138,-2.9339078933113,0.412,0.20926086206917002,-4.196782422390781,0.412,0.16429408856135297,4.2933975265961575,0.428,0.31444330009046517,3.909363803789021,0.148,0.0851473659263969,-3.605588572376272,0.06,0.26099395804793546,4.2925710315849805,0.172,0.43016505770537317,3.491446908722919,0.352,0.27618913283554736,4.396801813899833,0.16
sub-07,47,A,0.2336931805259288,5.680563782294801,0.164,0.04643226138620178,0.019077442953839875,415.7205272210384,1,0.26687937592590083,3.4463798663753074,0.16,0.236440834661593,4.330757869538323,0.108,0.11499638444137504,-5.289467147929078,0.328,0.27847505151900864,3.9789345824923306,0.156,0.12487935817376437,3.9626576767984893,0.048,0.1508732970966899,4.294513013901355,0.344,0.38987481577215055,4.035783495328955,0.148,0.2363606320432532,4.645532823328317,0.16,0.40599312084251343,5.680563782294801,0.164,0.13215893478303894,3.716971973826119,0.196
sub-07,48,B,0.17086599895199145,5.143609984473142,0.164,0.017278860085079006,0.021678165346196456,382.2176164373427,1,0.19806833244255134,-4.3393788903346975,0.132,-0.07250461298871587,-4.654205625414657,0.08,0.2675031476628985,4.1442509079576135,0.444,-0.12971289850783443,-4.1451866475874555,0.148,0.00619175678459694,-3.3202646070391877,0.256,0.27805973776925064,3.5028819828937214,0.116,0.23340398868560472,3.478868680095464,0.136,0.4339184875916541,5.143609984473142,0.164,0.09785575878686643,3.4345507041067656,0.02,0.39587629129304175,4.3783958325420285,0.156
sub-07,49,A,0.2099143994357508,5.951397856384217,0.128,0.021859883600489717,0.012317459445618493,403.3534251525572,1,0.16452268890155192,5.403450390259307,0.208,0.25153035383285416,3.963678988562458,0.172,0.05732208542606312,-3.425112377740688,0.372,0.23775772167050177,4.471779318891593,0.148,0.1363873542119261,-4.750745027673388,0.276,0.24567807486344706,4.6800192263053075,0.432,0.22374966645839173,-3.8219965723028357,0.484,0.44810666559018314,4.485806072158113,0.148,0.14788852135767286,5.951397856384217,0.128,0.18620086204491604,3.5580109217827696,0.14
sub-07,50,B,0.1589570197243617,6.216478754152392,0.348,0.026916777196031395,0.016536990751022357,427.20741627716575,1,0.19275749223671318,4.447885266440746,0.416,0.15078409869975737,3.890846115017372,0.308,0.07743364360766744,4.622610174404253,0.016,0.10935503481390141,4.299016983792555,0.156,-0.0027524989188545436,6.216478754152392,0.348,0.15089002713824554,-4.387854532887077,0.344,0.488261920771845,4.364309602250405,0.12,0.4488968021411879,3.8494941234291105,0.124,0.09230080732046836,3.966649122104493,0.152,-0.11835713056731474,-4.027162185093522,0.424
sub-07,51,A,0.20328308721901336,-5.562722167277951,0.224,0.05229815985793952,0.015513902086367798,392.1114028530378,1,0.1928169002635505,4.811496908498389,0.156,0.21948440244537823,-5.562722167277951,0.224,0.28870044839295433,3.638999355618444,0.18,0.19579734825995404,4.677074996524322,0.068,0.17789889583462767,4.060843761344407,0.188,0.2725857819616012,-4.157590765343497,0.264,0.34301074615981847,5.4721471128410935,0.18,0.151707282585146,3.284053221807981,0.128,0.290412544696626,4.451581414119496,0.156,-0.09958347840952292,-3.820473829436439,0.388
sub-07,52,B,0.18148143532577204,5.696549822422108,0.164,0.02217550733899112,0.0163092994243497,452.32796001174785,1,0.04471646813121064,3.93067930407241,0.336,0.10730588211641404,3.7689919089663233,0.1,0.005371852750611511,-3.428755790671158,0.316,0.08665361213411207,4.445127813493329,0.34,0.24123102022182452,3.8407698465740054,0.204,0.5363902767283668,5.696549822422108,0.164,0.204103914077956,3.5071688531052816,0.388,0.09134242622757094,-3.37732856247107,0.328,0.2418649815140252,3.733362709137147,0.424,0.25583391935562877,4.489414509875654,0.18
sub-07,53,A,0.24142496442545855,-6.793843440707084,0.42,0.03385127659582894,0.010853251828909324,473.07412248524616,0,0.40855747316632224,3.8953851846113707,0.176,0.4504110414982406,5.002931267116261,0.14,0.03228296984465979,-3.6305071737423202,0.484,0.17118359538988004,-6.793843440707084,0.42,0.2177992434585219,4.306831222303015,0.068,0.18938838712932243,3.596310740366238,0.004,0.31384338037445436,3.7141586297469766,0.124,0.22878530975386888,3.663287682393616,0.012,0.2179445135480404,3.7327231592721333,0.152,0.1840537300912749,4.592544561518959,0.436
sub-07,54,B,0.22132636766309471,5.997727519040341,0.132,0.0228569164904799,0.019742361858903816,419.3148677353357,1,0.4260436772164961,5.485198199311238,0.444,0.1282692193615553,5.997727519040341,0.132,0.14541250262538813,3.785227756985819,0.0,0.3146225035740536,4.057698115623846,0.2,0.3440314284218826,-4.304115414171412,0.04,0.3833578922183089,5.928040925703067,0.196,0.4183105194896054,-4.8034750403053375,0.276,-0.027723633967860577,4.533378704081015,0.068,0.0905180225120388,-4.368587290311706,0.252,-0.009578454820521087,-4.249897417945777,0.348
sub-07,55,A,0.28896546424034364,5.678897291007062,0.128,0.02934147952373155,0.016778658403593417,449.3239213759259,1,0.5736615469145956,5.678897291007062,0.128,0.16583596532201353,3.49894047971049,0.14,0.36033625930820273,-4.62113596132915,0.024,0.2287984752379385,4.130256884400138,0.092,0.3110672825438407,4.2567214161750195,0.324,0.20315937701774303,3.777295907431599,0.456,0.2618396775551423,3.3957997600949787,0.196,0.22263533467111657,3.070456848368262,0.136,0.3206280076177302,4.786956478044347,0.032,0.24169271621511282,4.759511237658783,0.412
sub-07,56,B,0.16259622660894588,4.4290978725166426,0.176,0.024716583794003405,0.011938534146637394,424.3988574036903,1,0.16250269032676187,-3.359182306810546,0.372,0.21563134122833288,-4.108808747220729,0.424,0.2746384698141005,3.8415402093911433,0.216,0.2984305250096173,3.8960009274054084,0.28,0.023957083590249947,-3.7606965339586345,0.352,0.01976661446537924,4.155501672155789,0.08,0.42071412373058886,4.4290978725166426,0.176,-0.11690121372187062,-3.615070283943953,0.096,0.04017666726279986,-3.9713830977513176,0.268,0.2870459643834991,4.11410376481538,0.412
sub-07,57,A,0.2862444908913135,5.154399376000843,0.156,0.030653341239014316,0.017169533974333632,513.54598478439,0,0.1920711034003059,4.159220295503309,0.176,0.30116337504337415,3.34395211564338,0.424,0.3731077254109192,3.88169737622934,0.212,0.1784668565662686,4.507916874926886,0.384,0.14519738471586352,4.093696227089696,0.172,0.525734877827432,5.154399376000843,0.156,0.08696480770267606,-4.073736188235515,0.24,0.09908306308391768,-3.9559571118157733,0.312,0.4751618858732657,4.367112257652861,0.136,0.48549382928911233,4.105233486331472,0.296
sub-07,58,B,0.10920762128568215,5.390377297012104,0.116,0.03180993156054533,0.013304153264098107,388.5907864247008,1,0.17079756441253816,-4.235792522602256,0.476,0.027309895746118765,-3.444037214837969,0.452,0.16109506455897063,-4.770000732488219,0.24,0.10404442604225059,4.0343444781588245,0.164,0.09191244169476537,3.381242120885482,0.324,0.01759553399731938,-3.56206252023984,0.14,-0.007401290302287668,-4.182629252692218,0.392,-0.1327608293258431,-4.923612615697183,0.264,0.3223412781435851,4.263758218119988,0.044,0.3371421278894043,5.390377297012104,0.116
sub-07,59,A,0.18403074365375732,5.0710669584058845,0.212,0.030477114736504902,0.01988130348413526,500.3415734485451,1,0.33111525266399844,4.257730004372051,0.34,-0.03328127248402259,-4.064052170097844,0.228,0.2627353548259319,3.994162458051568,0.04,0.09745653387270611,3.7552917438743245,0.18,0.13329348663029622,3.1612827622808015,0.18,0.24638920453268168,4.7797358644286705,0.4,0.377951306621798,4.115389675389294,0.08,0.15751613103621534,3.5817813676989427,0.284,0.20239354266250992,5.0710669584058845,0.212,0.06473789617545811,3.8217910458590403,0.388
sub-07,60,B,0.14313157864295642,4.325046113534444,0.452,0.030255130195168938,0.018265824464487723,482.59308886349095,0,0.12464417394939332,3.19787003943232,0.124,0.1937235571645462,3.9955773417820613,0.332,0.18620263406632256,3.3158175394772798,0.116,0.17450308911595547,3.7287319688812803,0.356,-0.04224445274319143,-4.0414059344175195,0.372,0.2615957554599608,3.523973190979896,0.344,0.08479962074416873,3.649567760341249,0.464,0.2286571505276638,4.325046113534444,0.452,0.0641936725924463,2.884850635197142,0.432,0.1552405855522984,-3.8181592695168463,0.028
sub-07,61,A,0.34436584386546676,5.255305428194358,0.16,0.03635090009347889,0.018031015331992174,455.00291358101043,1,0.6663132320915998,4.022390973045603,0.156,0.380611373775912,4.884494484869209,0.076,0.2620134648613043,-4.5501656192001345,0.064,0.16542668852909165,5.255305428194358,0.16,0.499820509846414,4.277868448228296,0.136,0.3776086508593909,4.079091002476722,0.396,0.2969199094457665,4.294682780171339,0.1,0.2473563243083607,-3.693863052088338,0.496,0.27003005933055513,4.343369392914358,0.136,0.2775582256062725,3.9047056128993494,0.304
sub-07,62,B,0.17210373960716283,5.04318355277138,0.164,0.02265693627659757,0.008975270912597089,504.4481266060465,1,0.1298545746122744,5.04318355277138,0.164,0.15713229375956864,3.1127020153629936,0.132,0.1307675650593795,4.14713773182123,0.26,0.14034639639003077,3.7407363847642325,0.424,0.11637668919754747,3.8172703372362737,0.32,0.2498888836689403,4.340714296806986,0.196,0.12005188671601914,-3.8272731970851432,0.472,0.2920476413072391,3.682260167859285,0.164,0.17600930863878317,-4.071812228701889,0.492,0.20856215672184597,3.3751465385018617,0.232
sub-07,63,A,0.16678046347933434,4.898906020956292,0.172,0.028922871479927774,0.011557204428623305,422.58854866538417,1,0.21169524506390355,3.6752401869770432,0.388,0.011582933575742731,3.519592631538865,0.324,-0.07437102688808943,3.05570444445163,0.168,0.32985797707739545,4.100727146914082,0.288,0.39421987649152745,4.854471889958302,0.288,-0.04586905384187832,-3.9679033380018214,0.008,0.17190790995151686,-3.7178373065222097,0.212,0.2078020585583889,4.059674533395617,0.108,0.17925443455938087,4.318341765444115,0.132,0.28172428024545537,4.898906020956292,0.172
sub-07,64,B,0.2019029682521897,5.0643569162683395,0.348,0.03229097892443416,0.012577036905733963,424.0442484894093,1,0.2582696376619828,-4.022672884380025,0.016,0.11521514484857723,-4.17138448345218,0.384,0.220526146844545,3.758360155229104,0.424,0.29606109514670625,3.8432717616337677,0.156,0.19207570004226887,3.730120531554122,0.152,0.19730018059238033,5.0643569162683395,0.348,0.20145527344302125,4.50672804009878,0.168,0.16819869798141363,3.546707841111102,0.368,0.2268985742694089,3.5328806644628967,0.204,0.1430292316915927,-3.009125630121852,0.244
sub-07,65,A,0.2046141493061564,4.821037154166866,0.164,0.0443073137936675,0.022068162924388037,425.82068676130683,1,0.15498812778645293,4.103018649933707,0.304,0.04471427438536041,-3.727567729863688,0.024,0.2466634741307778,-4.0618558165141065,0.052,0.4082739016335432,4.821037154166866,0.164,0.316669039396475,-4.083673158412234,0.036,0.25210365988381483,-4.054996715798112,0.248,0.3913001551031718,4.060529774128627,0.132,0.16383644170392594,4.561529350179777,0.124,-0.04212402348780546,4.481924691205207,0.22,0.10971644252584788,4.611506493725843,0.152
sub-07,66,B,0.2162146481604899,6.057822473266197,0.176,0.018321045029271784,0.02157285855041282,463.02085790230717,0,0.2419301745551013,-3.671852514405445,0.2,0.12935497101739551,-5.013697900850472,0.28,0.17831728477078568,4.817456789234399,0.14,0.14723928570752373,6.057822473266197,0.176,0.3548935152280135,3.4899095456308364,0.056,0.09077616690745058,4.579417130590617,0.128,0.17258902218458802,-3.7243159246149817,0.264,0.1763829322686696,3.5411979797749717,0.168,0.26408222165043854,-4.56957458345642,0.2,0.40658090731493235,3.2304172188898663,0.08
sub-07,67,A,0.2759639509651321,4.84422096088223,0.132,0.02549480644670384,0.015021979804511676,351.1723936873502,1,0.04339102111520216,4.095107777803517,0.124,0.4288178474472584,4.282557913867534,0.392,0.3245944560750536,-3.8565455921904004,0.336,0.4489954541270264,3.8053025072681006,0.128,0.4586203253089613,4.478549425801164,0.128,0.06946831122526533,4.0115982227529745,0.032,0.09204468360509566,-3.9017090997342434,0.448,0.2976912962352826,4.84422096088223,0.132,0.39301535242022345,3.347805286249615,0.156,0.20300076209195203,3.1327113735428886,0.172
sub-07,68,B,0.0822642725750147,-5.970913335958303,0.016,0.015022243896650545,0.01899731250828144,401.8411540404698,1,0.21640612900508632,4.9369704961089,0.168,0.11991906419277235,3.9942125757590308,0.148,0.05537179984780489,-3.1698795290822552,0.032,0.07799414970524822,-4.518373853089924,0.392,-0.05988124002521295,-5.970913335958303,0.016,0.06950717772907924,-3.4594673966980207,0.088,0.04385926707208518,3.539771041213247,0.008,0.17201443400588173,4.522758359165697,0.148,0.1064835930423212,3.5154005163244904,0.14,0.020968351175080637,-4.457665076024469,0.104
sub-07,69,A,0.3560965116298246,5.78554250496441,0.152,0.04286717566008012,0.012886640419545745,425.01816204386336,1,0.30770930715158884,5.78554250496441,0.152,0.2645363469704245,4.048365588495151,0.34,0.364749370862186,-3.489234970563794,0.472,0.2291630917656562,3.844172040553951,0.176,0.21662275126491132,5.153901873866827,0.108,0.3273167684098161,3.8173925769963177,0.064,0.31880444996976365,-5.006922151710012,0.42,0.4496136077780488,4.121612545426771,0.428,0.66441736697338,4.506690612556359,0.172,0.41803205515247005,3.9866303895451987,0.104
sub-07,70,B,0.11798783146342133,5.240502622606987,0.2,0.04505776699091268,0.01764298484568365,450.5513784696223,1,0.32134387364104783,3.755748944282039,0.156,0.19869401543666507,3.9866952110189553,0.164,0.03229674080480672,5.240502622606987,0.2,0.2263722523351078,4.826186636059955,0.384,0.15433829861754664,4.396444912785773,0.44,0.1403288515903781,-4.160980945337611,0.092,-0.19657980468471103,4.141925773836242,0.184,0.07767835917778823,3.8167175686227575,0.328,0.16736870633144837,3.5806892222269653,0.176,0.05803702138413567,-3.411265670869237,0.444
sub-07,71,A,0.2159703863612649,5.508154738083103,0.14,0.03621242092771422,0.012269871411108225,403.1762187146154,1,0.31859868321319956,-4.885901990883528,0.232,0.22086169134728384,4.571348299297547,0.404,0.3869892395629913,5.145595322243876,0.188,0.2318202550038938,4.87954980686241,0.144,0.2249536367482572,5.235531537647735,0.328,0.06955736915799807,3.721445523780077,0.152,0.3288307856760523,5.508154738083103,0.14,0.24590943775127244,-3.7145785105921747,0.008,0.22397275292871555,4.667377959304257,0.312,-0.0917899877770153,3.442109436133061,0.2
sub-07,72,B,0.23957511595739095,5.513704708885648,0.124,0.018114836059376926,0.01056099877027011,440.989509703591,1,0.36173119919518687,3.8704454692674144,0.16,0.1930856825300286,-3.116780835795694,0.028,0.15969918598126176,-3.6460197763360966,0.38,0.41490141375333733,4.727193089412484,0.048,0.22794691153145996,4.572574513351227,0.092,0.3206353060114086,4.005282306792195,0.168,0.18758808982059352,-4.763010735173296,0.048,0.2728913482193061,3.937786106530778,0.38,0.2130395981071534,5.513704708885648,0.124,0.044232424424173356,3.6690900013538257,0.128
sub-07,73,A,0.273304636644354,5.8220653769107225,0.232,0.037688685151989434,0.01918060010848739,461.5246978466298,1,0.30742211503074396,4.6240989571603315,0.464,0.26665268094867867,3.7254850559327224,0.128,0.305841125039192,3.832417143049045,0.064,0.14815943981409668,-4.125429079872317,0.26,0.16433323027903268,5.8220653769107225,0.232,0.32200221419758807,-3.491924713711355,0.276,0.5145563457000967,3.942208001572103,0.232,0.18739479350035151,5.250229899248546,0.12,0.179336867229162,3.3118234651836205,0.356,0.33734755470459854,5.0508210110270175,0.112
sub-07,74,B,0.13112081333447195,4.879784089342108,0.136,0.01677051724160615,0.019793058918410465,347.01495935742645,1,0.1272584659547144,4.879784089342108,0.136,0.1443207745058088,-4.247615466971286,0.364,0.009582344323791436,3.815301222826511,0.284,0.09756860277640886,3.7207259500785472,0.2,0.07731204207487823,3.3245123865993276,0.164,0.09875354806644146,3.92284672673726,0.048,0.3650122181670606,4.471807629512361,0.16,0.07305677632230533,-3.9995748423367723,0.096,0.11566171013592529,-3.099776981704774,0.408,0.20268165101738544,-4.370027494289873,0.496
